"","locusId","sysName","scaffoldId","begin","end","name","desc","WeightedFit","WeightedVar","Weightedsdev","Cdt"
"7491",15935,"b1817",7023,1900072,1901043,"manX","fused mannose-specific PTS enzymes: IIA component/IIB component (NCBI)",-0.00333644619877497,0.136417125149136,0.0467796385130916,"Condition1"
"7492",15935,"b1817",7023,1900072,1901043,"manX","fused mannose-specific PTS enzymes: IIA component/IIB component (NCBI)",0.132690220019928,0.0413111354596243,0.0649585716129305,"Condition2"
"7493",15935,"b1817",7023,1900072,1901043,"manX","fused mannose-specific PTS enzymes: IIA component/IIB component (NCBI)",0.109101929253272,0.0480455601354768,0.0283731889189906,"Condition3"
"7494",15935,"b1817",7023,1900072,1901043,"manX","fused mannose-specific PTS enzymes: IIA component/IIB component (NCBI)",0.146297562018057,0.078054522348628,0.0417069719122804,"Condition4"
"7495",15935,"b1817",7023,1900072,1901043,"manX","fused mannose-specific PTS enzymes: IIA component/IIB component (NCBI)",0.16149536150776,0.0435950298651787,0.0919966847427494,"Condition5"
"7496",15936,"b1818",7023,1901106,1901906,"manY","mannose-specific enzyme IIC component of PTS (NCBI)",0.134932116035613,0.0327664435472991,0.354556933012649,"Condition1"
"7497",15936,"b1818",7023,1901106,1901906,"manY","mannose-specific enzyme IIC component of PTS (NCBI)",0.0191114832163736,0.0158678518441643,0.146715678712263,"Condition2"
"7498",15936,"b1818",7023,1901106,1901906,"manY","mannose-specific enzyme IIC component of PTS (NCBI)",-0.177505124659839,0.0171280433279548,0.0625528777613659,"Condition3"
"7499",15936,"b1818",7023,1901106,1901906,"manY","mannose-specific enzyme IIC component of PTS (NCBI)",-0.118496508712932,0.011969087103478,0.153979863785752,"Condition4"
"7500",15936,"b1818",7023,1901106,1901906,"manY","mannose-specific enzyme IIC component of PTS (NCBI)",-0.0186092245902697,0.0124532004878923,0.0273036072360119,"Condition5"
"7501",15937,"b1819",7023,1901919,1902770,"manZ","mannose-specific enzyme IID component of PTS (NCBI)",0.0836631950485419,0.127171852712922,0.0692926897612427,"Condition1"
"7502",15937,"b1819",7023,1901919,1902770,"manZ","mannose-specific enzyme IID component of PTS (NCBI)",0.0676900667992532,0.0761217211396062,0.0980076320782555,"Condition2"
"7503",15937,"b1819",7023,1901919,1902770,"manZ","mannose-specific enzyme IID component of PTS (NCBI)",0.0655171801034099,0.0740882090873929,0.116215361710736,"Condition3"
"7504",15937,"b1819",7023,1901919,1902770,"manZ","mannose-specific enzyme IID component of PTS (NCBI)",0.108528479652025,0.109860129862505,0.134237996304752,"Condition4"
"7505",15937,"b1819",7023,1901919,1902770,"manZ","mannose-specific enzyme IID component of PTS (NCBI)",0.119853344833257,0.116468466622888,0.127347105687869,"Condition5"
"7506",15938,"b1820",7023,1902825,1903283,"yobD","hypothetical protein (NCBI)",0.0191402233121081,0.0793742646989309,0.143543580618818,"Condition1"
"7507",15938,"b1820",7023,1902825,1903283,"yobD","hypothetical protein (NCBI)",0.0983454453203808,0.0441243809110185,0.0512733714263539,"Condition2"
"7508",15938,"b1820",7023,1902825,1903283,"yobD","hypothetical protein (NCBI)",0.0617907401194164,0.0298228268983048,0.022805727424799,"Condition3"
"7509",15938,"b1820",7023,1902825,1903283,"yobD","hypothetical protein (NCBI)",0.0535371846859038,0.0512770083879919,0.0539722973553429,"Condition4"
"7510",15938,"b1820",7023,1902825,1903283,"yobD","hypothetical protein (NCBI)",-0.00187805300004301,0.0548556212913388,0.0870358232803631,"Condition5"
"7511",15939,"b1821",7023,1903712,1904278,"b1821","orf, hypothetical protein (VIMSS)",-0.0596863124809814,0.0629774218679985,0.231660489167609,"Condition1"
"7512",15939,"b1821",7023,1903712,1904278,"b1821","orf, hypothetical protein (VIMSS)",0.188968875019332,0.00432444738464612,0.0442256238212737,"Condition2"
"7513",15939,"b1821",7023,1903712,1904278,"b1821","orf, hypothetical protein (VIMSS)",0.0556780483891578,0.0118973076899943,0.159081667668691,"Condition3"
"7514",15939,"b1821",7023,1903712,1904278,"b1821","orf, hypothetical protein (VIMSS)",0.0637421100661766,0.0257137042159709,0.230228035019604,"Condition4"
"7515",15939,"b1821",7023,1903712,1904278,"b1821","orf, hypothetical protein (VIMSS)",0.0814612925676155,0.0434588109042626,0.196457007255225,"Condition5"
"7516",15940,"b1822",7023,1904275,1905084,"rrmA","23S rRNA m1G745 methyltransferase (NCBI)",0.127035211802299,0.0623265150429673,0.334428443395934,"Condition1"
"7517",15940,"b1822",7023,1904275,1905084,"rrmA","23S rRNA m1G745 methyltransferase (NCBI)",0.249204921459859,0.0419204796222191,0.0365303783437185,"Condition2"
"7518",15940,"b1822",7023,1904275,1905084,"rrmA","23S rRNA m1G745 methyltransferase (NCBI)",0.342212391760277,0.0309494938671698,0.0338570678677966,"Condition3"
"7519",15940,"b1822",7023,1904275,1905084,"rrmA","23S rRNA m1G745 methyltransferase (NCBI)",0.0861581174876912,0.0232137762802103,0.152272676300338,"Condition4"
"7520",15940,"b1822",7023,1904275,1905084,"rrmA","23S rRNA m1G745 methyltransferase (NCBI)",0.413291122137322,0.0249885994725814,0.137660236879538,"Condition5"
"7521",15941,"b1823",7023,1905250,1905459,"cspC","stress protein, member of the CspA-family (NCBI)",-0.0390465898597558,0.110543913512296,0.291230332049479,"Condition1"
"7522",15941,"b1823",7023,1905250,1905459,"cspC","stress protein, member of the CspA-family (NCBI)",0.894598510995374,0.297012948374938,0.296227728666425,"Condition2"
"7523",15941,"b1823",7023,1905250,1905459,"cspC","stress protein, member of the CspA-family (NCBI)",1.01470052920705,0.0449916862472874,0.0296043178758926,"Condition3"
"7524",15941,"b1823",7023,1905250,1905459,"cspC","stress protein, member of the CspA-family (NCBI)",0.715178523223671,0.032316498316535,0.124964901186545,"Condition4"
"7525",15941,"b1823",7023,1905250,1905459,"cspC","stress protein, member of the CspA-family (NCBI)",0.99339332688305,0.0576395543634925,0.14906243713221,"Condition5"
"7526",15942,"b1824",7023,1905472,1905615,"yobF","hypothetical protein (NCBI)",0.00732137822745342,0.12546082353067,0.272698036117475,"Condition1"
"7527",15942,"b1824",7023,1905472,1905615,"yobF","hypothetical protein (NCBI)",0.754560194657171,0.0459594599220677,0.0376171106090682,"Condition2"
"7528",15942,"b1824",7023,1905472,1905615,"yobF","hypothetical protein (NCBI)",0.97521976301381,0.0402563155037378,0.269179215709201,"Condition3"
"7529",15942,"b1824",7023,1905472,1905615,"yobF","hypothetical protein (NCBI)",0.574545995113486,0.117600882774505,0.054784091993597,"Condition4"
"7530",15942,"b1824",7023,1905472,1905615,"yobF","hypothetical protein (NCBI)",0.843665480551785,0.0423240312292934,0.117439218572079,"Condition5"
"7531",1936602,"b4536",7023,1906949,1907188,"yobH","hypothetical protein (NCBI)",-0.0365188079720593,0.0218867940335556,0.127178779426614,"Condition1"
"7532",1936602,"b4536",7023,1906949,1907188,"yobH","hypothetical protein (NCBI)",0.157717035834609,0.0536846159646468,0.0677025852926112,"Condition2"
"7533",1936602,"b4536",7023,1906949,1907188,"yobH","hypothetical protein (NCBI)",0.0824334813729213,0.0419862877502404,0.099384808240471,"Condition3"
"7534",1936602,"b4536",7023,1906949,1907188,"yobH","hypothetical protein (NCBI)",0.0485341429765784,0.0757902020340792,0.0836994648840594,"Condition4"
"7535",1936602,"b4536",7023,1906949,1907188,"yobH","hypothetical protein (NCBI)",0.119444994351583,0.0501785980481578,0.16477696244379,"Condition5"
"7536",15945,"b1827",7023,1907332,1908123,"kdgR","predicted DNA-binding transcriptional regulator (NCBI)",-0.134291300180975,0.0268093566037517,0.0943185181382377,"Condition1"
"7537",15945,"b1827",7023,1907332,1908123,"kdgR","predicted DNA-binding transcriptional regulator (NCBI)",-0.468468368441342,0.00129179515239007,0.0725847336837801,"Condition2"
"7538",15945,"b1827",7023,1907332,1908123,"kdgR","predicted DNA-binding transcriptional regulator (NCBI)",-0.476984578090253,0.0344785997535182,0.0311759948860359,"Condition3"
"7539",15945,"b1827",7023,1907332,1908123,"kdgR","predicted DNA-binding transcriptional regulator (NCBI)",-0.459073893120349,0.0125212695191658,0.0816551043750031,"Condition4"
"7540",15945,"b1827",7023,1907332,1908123,"kdgR","predicted DNA-binding transcriptional regulator (NCBI)",-0.229242755665318,0.028676338652811,0.0703621594929006,"Condition5"
"7541",15946,"b1828",7023,1908300,1909673,"b1828","putative transport protein (VIMSS)",0.0599946187325822,0.0925889671727356,0.135127577280744,"Condition1"
"7542",15946,"b1828",7023,1908300,1909673,"b1828","putative transport protein (VIMSS)",-0.0400559872879287,0.0499013041812403,0.0318401398256438,"Condition2"
"7543",15946,"b1828",7023,1908300,1909673,"b1828","putative transport protein (VIMSS)",-0.0371468773702574,0.0438571097412087,0.0661679544464313,"Condition3"
"7544",15946,"b1828",7023,1908300,1909673,"b1828","putative transport protein (VIMSS)",0.0593275995823585,0.0441431731026499,0.0466902740886643,"Condition4"
"7545",15946,"b1828",7023,1908300,1909673,"b1828","putative transport protein (VIMSS)",0.013927528329496,0.0390700955957615,0.0629607436084889,"Condition5"
"7546",15947,"b1829",7023,1909719,1910600,"htpX","heat shock protein HtpX (NCBI)",0.0272199926184338,0.101259231304374,0.0956822650613163,"Condition1"
"7547",15947,"b1829",7023,1909719,1910600,"htpX","heat shock protein HtpX (NCBI)",-0.00533306170026948,0.0345971195120949,0.122917487673413,"Condition2"
"7548",15947,"b1829",7023,1909719,1910600,"htpX","heat shock protein HtpX (NCBI)",0.0206132248730652,0.0742923053228553,0.15293497545734,"Condition3"
"7549",15947,"b1829",7023,1909719,1910600,"htpX","heat shock protein HtpX (NCBI)",0.0405267677172709,0.0644831523015433,0.177708318700208,"Condition4"
"7550",15947,"b1829",7023,1909719,1910600,"htpX","heat shock protein HtpX (NCBI)",0.182247405461207,0.0378716504567735,0.11812525016201,"Condition5"
"7551",15948,"b1830",7023,1910792,1912840,"prc","carboxy-terminal protease for penicillin-binding protein 3 (NCBI)",-1.09363500532149,0.268318021599339,0.185237987574799,"Condition1"
"7552",15948,"b1830",7023,1910792,1912840,"prc","carboxy-terminal protease for penicillin-binding protein 3 (NCBI)",0.468812177723415,0.108080681714966,0.112753598495694,"Condition2"
"7553",15948,"b1830",7023,1910792,1912840,"prc","carboxy-terminal protease for penicillin-binding protein 3 (NCBI)",0.4281593067856,0.113862790485381,0.0775494240674884,"Condition3"
"7554",15948,"b1830",7023,1910792,1912840,"prc","carboxy-terminal protease for penicillin-binding protein 3 (NCBI)",0.132324100015403,0.121290053807375,0.150791796048319,"Condition4"
"7555",15948,"b1830",7023,1910792,1912840,"prc","carboxy-terminal protease for penicillin-binding protein 3 (NCBI)",0.25750268135797,0.137475801342839,0.0849058464012389,"Condition5"
"7556",1936604,"b1831",7023,1912860,1913558,"proQ","putative solute/DNA competence effector (NCBI)",-0.0979514961980014,0.132812520584218,0.155850311151089,"Condition1"
"7557",1936604,"b1831",7023,1912860,1913558,"proQ","putative solute/DNA competence effector (NCBI)",1.46176247073026,0.0374983689208101,0.0561732528570264,"Condition2"
"7558",1936604,"b1831",7023,1912860,1913558,"proQ","putative solute/DNA competence effector (NCBI)",1.69902386542351,0.0300413607166685,0.0925109341532182,"Condition3"
"7559",1936604,"b1831",7023,1912860,1913558,"proQ","putative solute/DNA competence effector (NCBI)",1.34945318762796,0.0189026498354086,0.16424364917645,"Condition4"
"7560",1936604,"b1831",7023,1912860,1913558,"proQ","putative solute/DNA competence effector (NCBI)",1.32181118934394,0.0314489576912681,0.0108798846623179,"Condition5"
"7561",15950,"b1832",7023,1913655,1914152,"yebR","free methionine-(R)-sulfoxide reductase (RefSeq)",-0.278597434552155,0.102010967529797,0.189138036432698,"Condition1"
"7562",15950,"b1832",7023,1913655,1914152,"yebR","free methionine-(R)-sulfoxide reductase (RefSeq)",-0.150335708129849,0.059899675014481,0.124835959419233,"Condition2"
"7563",15950,"b1832",7023,1913655,1914152,"yebR","free methionine-(R)-sulfoxide reductase (RefSeq)",-0.172857919761132,0.0582140595386321,0.0805350923478584,"Condition3"
"7564",15950,"b1832",7023,1913655,1914152,"yebR","free methionine-(R)-sulfoxide reductase (RefSeq)",-0.173039782793535,0.0531456367498682,0.0455174067427676,"Condition4"
"7565",15950,"b1832",7023,1913655,1914152,"yebR","free methionine-(R)-sulfoxide reductase (RefSeq)",-0.170741246676576,0.0939632706649117,0.0845231234394827,"Condition5"
"7566",15951,"b1833",7023,1914282,1915565,"yebS","conserved inner membrane protein (NCBI)",0.00104011894771108,0.113364202121968,0.132690651451573,"Condition1"
"7567",15951,"b1833",7023,1914282,1915565,"yebS","conserved inner membrane protein (NCBI)",0.0461614091514685,0.0831439450341454,0.117403389091339,"Condition2"
"7568",15951,"b1833",7023,1914282,1915565,"yebS","conserved inner membrane protein (NCBI)",0.0239428930483872,0.10020617791865,0.0786079727581552,"Condition3"
"7569",15951,"b1833",7023,1914282,1915565,"yebS","conserved inner membrane protein (NCBI)",0.0305495113806093,0.110949115427909,0.115108655684285,"Condition4"
"7570",15951,"b1833",7023,1914282,1915565,"yebS","conserved inner membrane protein (NCBI)",0.0102986288400881,0.171946825834798,0.114674323059836,"Condition5"
"7571",15952,"b1834",7023,1915534,1918167,"yebT","orf, hypothetical protein (VIMSS)",-0.0188060875322611,0.065518041850922,0.129614693292223,"Condition1"
"7572",15952,"b1834",7023,1915534,1918167,"yebT","orf, hypothetical protein (VIMSS)",-0.13109713994534,0.054742959851552,0.038844479751804,"Condition2"
"7573",15952,"b1834",7023,1915534,1918167,"yebT","orf, hypothetical protein (VIMSS)",-0.0420385975479159,0.0438250147577063,0.0325235504860743,"Condition3"
"7574",15952,"b1834",7023,1915534,1918167,"yebT","orf, hypothetical protein (VIMSS)",-0.0917235036814774,0.0717976379956879,0.0695651789243063,"Condition4"
"7575",15952,"b1834",7023,1915534,1918167,"yebT","orf, hypothetical protein (VIMSS)",-0.0441126811290777,0.0522623381253671,0.0482884622981706,"Condition5"
"7576",15953,"b1835",7023,1918247,1919686,"yebU","putative nucleolar proteins (VIMSS)",0.158027415371444,0.0917895008047562,0.195909699734061,"Condition1"
"7577",15953,"b1835",7023,1918247,1919686,"yebU","putative nucleolar proteins (VIMSS)",0.190879051356675,0.0827860253903883,0.121234593506234,"Condition2"
"7578",15953,"b1835",7023,1918247,1919686,"yebU","putative nucleolar proteins (VIMSS)",0.137628626004236,0.0208241438243024,0.0376400093283536,"Condition3"
"7579",15953,"b1835",7023,1918247,1919686,"yebU","putative nucleolar proteins (VIMSS)",0.319442209302792,0.0674563962540583,0.0266482599332305,"Condition4"
"7580",15953,"b1835",7023,1918247,1919686,"yebU","putative nucleolar proteins (VIMSS)",0.288086492163585,0.0507262100009056,0.0909333349542589,"Condition5"
"7581",15954,"b1836",7023,1919804,1920040,"yebV","orf, hypothetical protein (VIMSS)",-0.282946902745123,0.00144180194530304,0.00788265665073582,"Condition1"
"7582",15954,"b1836",7023,1919804,1920040,"yebV","orf, hypothetical protein (VIMSS)",-0.281696014558609,0.0344741741765031,0.00933209823973333,"Condition2"
"7583",15954,"b1836",7023,1919804,1920040,"yebV","orf, hypothetical protein (VIMSS)",-0.293409702868454,0.0552486676266914,0.0959961418368398,"Condition3"
"7584",15954,"b1836",7023,1919804,1920040,"yebV","orf, hypothetical protein (VIMSS)",-0.164904317263524,0.0124419431422923,0.104687856528141,"Condition4"
"7585",15954,"b1836",7023,1919804,1920040,"yebV","orf, hypothetical protein (VIMSS)",-0.207717032505256,0.0298618994537502,0.0891940766860835,"Condition5"
"7586",15955,"b1837",7023,1920145,1920336,"yebW","orf, hypothetical protein (VIMSS)",0.0676493696714389,0.117089371846213,0.402377340513086,"Condition1"
"7587",15955,"b1837",7023,1920145,1920336,"yebW","orf, hypothetical protein (VIMSS)",0.108225885117672,0.0325846153631495,0.118002555573299,"Condition2"
"7588",15955,"b1837",7023,1920145,1920336,"yebW","orf, hypothetical protein (VIMSS)",-0.283462500454217,0.020995272757068,0.0526289914004242,"Condition3"
"7589",15955,"b1837",7023,1920145,1920336,"yebW","orf, hypothetical protein (VIMSS)",0.148718067291995,0.0784747224435391,0.256031730773077,"Condition4"
"7590",15955,"b1837",7023,1920145,1920336,"yebW","orf, hypothetical protein (VIMSS)",-0.0145938027392917,0.0475465928525365,0.144585893375702,"Condition5"
"7591",15956,"b1838",7023,1920337,1920993,"pphA","protein phosphatase 1 modulates phosphoproteins, signals protein misfolding (VIMSS)",0.0522064567323302,0.0924109230027621,0.0330064017349923,"Condition1"
"7592",15956,"b1838",7023,1920337,1920993,"pphA","protein phosphatase 1 modulates phosphoproteins, signals protein misfolding (VIMSS)",0.0674346585552511,0.0416121492168686,0.0676182375149986,"Condition2"
"7593",15956,"b1838",7023,1920337,1920993,"pphA","protein phosphatase 1 modulates phosphoproteins, signals protein misfolding (VIMSS)",0.0334665318276369,0.0270179771670053,0.0876449668663589,"Condition3"
"7594",15956,"b1838",7023,1920337,1920993,"pphA","protein phosphatase 1 modulates phosphoproteins, signals protein misfolding (VIMSS)",0.0761221189763013,0.0788668813208718,0.108983673632328,"Condition4"
"7595",15956,"b1838",7023,1920337,1920993,"pphA","protein phosphatase 1 modulates phosphoproteins, signals protein misfolding (VIMSS)",0.133048641527083,0.0708940544107237,0.0824878554849681,"Condition5"
"7596",15957,"b1839",7023,1921389,1921730,"yebY","hypothetical protein (NCBI)",-0.0767658209511679,0.130532987521634,0.164746622733839,"Condition1"
"7597",15957,"b1839",7023,1921389,1921730,"yebY","hypothetical protein (NCBI)",0.130488363333782,0.0432283635025562,0.0618386217197613,"Condition2"
"7598",15957,"b1839",7023,1921389,1921730,"yebY","hypothetical protein (NCBI)",0.231197476582675,0.0345263154628721,0.0605807062490486,"Condition3"
"7599",15957,"b1839",7023,1921389,1921730,"yebY","hypothetical protein (NCBI)",0.131389346221653,0.0407137408980063,0.0336820393762,"Condition4"
"7600",15957,"b1839",7023,1921389,1921730,"yebY","hypothetical protein (NCBI)",0.164907191808985,0.0363832881720521,0.143297388225048,"Condition5"
"7601",15958,"b1840",7023,1921743,1922615,"yebZ","predicted inner membrane protein (NCBI)",-0.0715869029049164,0.0250304346889308,0.0124435455267287,"Condition1"
"7602",15958,"b1840",7023,1921743,1922615,"yebZ","predicted inner membrane protein (NCBI)",0.0130304483386766,0.0144763971521321,0.0150573129486384,"Condition2"
"7603",15958,"b1840",7023,1921743,1922615,"yebZ","predicted inner membrane protein (NCBI)",-0.137201367456838,0.0168704452213003,0.055062085482734,"Condition3"
"7604",15958,"b1840",7023,1921743,1922615,"yebZ","predicted inner membrane protein (NCBI)",-0.0527474652059143,0.0239521074615135,0.114197847927898,"Condition4"
"7605",15958,"b1840",7023,1921743,1922615,"yebZ","predicted inner membrane protein (NCBI)",-0.146911941771467,0.0364485549877602,0.0508878383013997,"Condition5"
"7606",15959,"b1841",7023,1922619,1922993,"yobA","hypothetical protein (NCBI)",0.317330992566181,0.0133541758272221,0.0267013697095386,"Condition1"
"7607",15959,"b1841",7023,1922619,1922993,"yobA","hypothetical protein (NCBI)",0.0798894847302777,0.0554276215983959,0.345458334016238,"Condition2"
"7608",15959,"b1841",7023,1922619,1922993,"yobA","hypothetical protein (NCBI)",0.190128950025188,0.0190845392406503,0.14006541089561,"Condition3"
"7609",15959,"b1841",7023,1922619,1922993,"yobA","hypothetical protein (NCBI)",0.183694455612691,0.00146188417723391,0.0978511722297088,"Condition4"
"7610",15959,"b1841",7023,1922619,1922993,"yobA","hypothetical protein (NCBI)",0.298255873219586,0.0279969042992534,0.0329375453839296,"Condition5"
"7611",15960,"b1842",7023,1923132,1923362,"holE","DNA polymerase III, theta subunit (NCBI)",0.312742451243033,0.116571170538571,0.383248307790795,"Condition1"
"7612",15960,"b1842",7023,1923132,1923362,"holE","DNA polymerase III, theta subunit (NCBI)",0.293018606686182,0.0217889598932945,0.223576917707429,"Condition2"
"7613",15960,"b1842",7023,1923132,1923362,"holE","DNA polymerase III, theta subunit (NCBI)",0.399669548967802,0.00820447484909535,0.235028004947489,"Condition3"
"7614",15960,"b1842",7023,1923132,1923362,"holE","DNA polymerase III, theta subunit (NCBI)",0.288701930677152,0.0308841508070743,0.279027646296774,"Condition4"
"7615",15960,"b1842",7023,1923132,1923362,"holE","DNA polymerase III, theta subunit (NCBI)",0.321193727220503,0.0185053180254105,0.0223889938369463,"Condition5"
"7616",15961,"b1843",7023,1923464,1924120,"yobB","hypothetical protein (NCBI)",-0.000813597781915626,0.0213103819663914,0.0631969222094489,"Condition1"
"7617",15961,"b1843",7023,1923464,1924120,"yobB","hypothetical protein (NCBI)",0.0327063315051274,0.0334596346940164,0.107644847498658,"Condition2"
"7618",15961,"b1843",7023,1923464,1924120,"yobB","hypothetical protein (NCBI)",0.0272855503251132,0.0331147276848138,0.0959818906312754,"Condition3"
"7619",15961,"b1843",7023,1923464,1924120,"yobB","hypothetical protein (NCBI)",0.146193565714604,0.0570991051385884,0.0944732111610327,"Condition4"
"7620",15961,"b1843",7023,1923464,1924120,"yobB","hypothetical protein (NCBI)",0.13369339133666,0.0430974912871895,0.0744877264193601,"Condition5"
"7621",15962,"b1844",7023,1924144,1924806,"exoX","exodeoxyribonuclease X (NCBI)",0.077799305576172,0.0933971613881596,0.117909005077942,"Condition1"
"7622",15962,"b1844",7023,1924144,1924806,"exoX","exodeoxyribonuclease X (NCBI)",0.0674243062929801,0.0961231111199629,0.085887063563261,"Condition2"
"7623",15962,"b1844",7023,1924144,1924806,"exoX","exodeoxyribonuclease X (NCBI)",0.157909667038122,0.0583833711836507,0.0739504403592921,"Condition3"
"7624",15962,"b1844",7023,1924144,1924806,"exoX","exodeoxyribonuclease X (NCBI)",-0.0953984927715427,0.0582873893380027,0.157212446390347,"Condition4"
"7625",15962,"b1844",7023,1924144,1924806,"exoX","exodeoxyribonuclease X (NCBI)",-0.116297315943859,0.109277246222776,0.0873213386415725,"Condition5"
"7626",15963,"b1845",7023,1924803,1926863,"ptrB","protease II (NCBI)",-0.068954492178786,0.0753726867233708,0.0149099728493609,"Condition1"
"7627",15963,"b1845",7023,1924803,1926863,"ptrB","protease II (NCBI)",0.0345077900364902,0.040495035320055,0.0458795508399523,"Condition2"
"7628",15963,"b1845",7023,1924803,1926863,"ptrB","protease II (NCBI)",0.0184926820212681,0.0475422597044927,0.0215639864127551,"Condition3"
"7629",15963,"b1845",7023,1924803,1926863,"ptrB","protease II (NCBI)",-0.0311365979880973,0.0586291946825796,0.0464892489863992,"Condition4"
"7630",15963,"b1845",7023,1924803,1926863,"ptrB","protease II (NCBI)",0.0258642520862498,0.0850656505328011,0.041681584529649,"Condition5"
"7631",15964,"b1846",7023,1927072,1927731,"yebE","hypothetical protein (NCBI)",0.0389474003469617,0.0459431992957245,0.0309446058192175,"Condition1"
"7632",15964,"b1846",7023,1927072,1927731,"yebE","hypothetical protein (NCBI)",0.0955235956392621,0.0241238529632221,0.00767331217580391,"Condition2"
"7633",15964,"b1846",7023,1927072,1927731,"yebE","hypothetical protein (NCBI)",0.165966834086,0.0239632867374056,0.115105634364324,"Condition3"
"7634",15964,"b1846",7023,1927072,1927731,"yebE","hypothetical protein (NCBI)",0.0488149219702608,0.0225080461429713,0.0719120797077709,"Condition4"
"7635",15964,"b1846",7023,1927072,1927731,"yebE","hypothetical protein (NCBI)",0.0502166323971687,0.0498336025700365,0.101693294882934,"Condition5"
"7636",15965,"b1847",7023,1928058,1928414,"yebF","predicted protein (RefSeq)",-0.385336226277982,0.00692046008652631,0.0302070043580434,"Condition1"
"7637",15965,"b1847",7023,1928058,1928414,"yebF","predicted protein (RefSeq)",-0.228554508541128,1.03167046708472e-07,0.000899794970304797,"Condition2"
"7638",15965,"b1847",7023,1928058,1928414,"yebF","predicted protein (RefSeq)",-0.298632722071476,0.0592940947506214,0.177120472718805,"Condition3"
"7639",15965,"b1847",7023,1928058,1928414,"yebF","predicted protein (RefSeq)",-0.338943468827712,0.0242352287095098,0.107751092753846,"Condition4"
"7640",15965,"b1847",7023,1928058,1928414,"yebF","predicted protein (RefSeq)",-0.265115552252298,0.00974053819624613,0.35244714096844,"Condition5"
"7641",15966,"b1848",7023,1928481,1928771,"yebG","conserved protein regulated by LexA (NCBI)",0.0826622675159277,0.00692046008652631,0.277254134687126,"Condition1"
"7642",15966,"b1848",7023,1928481,1928771,"yebG","conserved protein regulated by LexA (NCBI)",0.0799470676110734,1.03167046708472e-07,0.180522495262078,"Condition2"
"7643",15966,"b1848",7023,1928481,1928771,"yebG","conserved protein regulated by LexA (NCBI)",-0.191354791507673,0.0592940947506214,0.129966767983026,"Condition3"
"7644",15966,"b1848",7023,1928481,1928771,"yebG","conserved protein regulated by LexA (NCBI)",0.00889359957876434,0.0242352287095098,0.145641628844871,"Condition4"
"7645",15966,"b1848",7023,1928481,1928771,"yebG","conserved protein regulated by LexA (NCBI)",-0.0444329214541505,0.00974053819624613,0.112406046427826,"Condition5"
"7646",15967,"b1849",7023,1928905,1930083,"purT","phosphoribosylglycinamide formyltransferase 2 (NCBI)",0.123582721186705,0.0422938294227294,0.117738532389685,"Condition1"
"7647",15967,"b1849",7023,1928905,1930083,"purT","phosphoribosylglycinamide formyltransferase 2 (NCBI)",0.00943418784756062,0.0337344797033309,0.0889450371247626,"Condition2"
"7648",15967,"b1849",7023,1928905,1930083,"purT","phosphoribosylglycinamide formyltransferase 2 (NCBI)",0.118472909603603,0.0288769022267452,0.0799740343659767,"Condition3"
"7649",15967,"b1849",7023,1928905,1930083,"purT","phosphoribosylglycinamide formyltransferase 2 (NCBI)",0.0576654987311714,0.0229842046140771,0.0434811174601795,"Condition4"
"7650",15967,"b1849",7023,1928905,1930083,"purT","phosphoribosylglycinamide formyltransferase 2 (NCBI)",0.0986907407578173,0.0314781919708198,0.0697526042170954,"Condition5"
"7651",15968,"b1850",7023,1930139,1930780,"eda","keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase (NCBI)",-0.313023511683938,0.124851763820771,0.163572333691096,"Condition1"
"7652",15968,"b1850",7023,1930139,1930780,"eda","keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase (NCBI)",-0.24910037117021,0.0878845421024855,0.255092953895466,"Condition2"
"7653",15968,"b1850",7023,1930139,1930780,"eda","keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase (NCBI)",-0.714453020888869,0.239316545092481,0.240854330716804,"Condition3"
"7654",15968,"b1850",7023,1930139,1930780,"eda","keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase (NCBI)",-0.5903918110923,0.145224304991639,0.172273398116309,"Condition4"
"7655",15968,"b1850",7023,1930139,1930780,"eda","keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase (NCBI)",-0.709833650811721,0.219316882380909,0.155011182057292,"Condition5"
"7656",15969,"b1851",7023,1930817,1932628,"edd","phosphogluconate dehydratase (NCBI)",-0.0645620282038009,0.0752505418989333,0.0855116744135576,"Condition1"
"7657",15969,"b1851",7023,1930817,1932628,"edd","phosphogluconate dehydratase (NCBI)",-0.00260294851729606,0.0727236618440915,0.0195445880286099,"Condition2"
"7658",15969,"b1851",7023,1930817,1932628,"edd","phosphogluconate dehydratase (NCBI)",-0.0260488867103648,0.0548334030682947,0.079335519633541,"Condition3"
"7659",15969,"b1851",7023,1930817,1932628,"edd","phosphogluconate dehydratase (NCBI)",0.00570883168912829,0.0575168152459526,0.0361515610513286,"Condition4"
"7660",15969,"b1851",7023,1930817,1932628,"edd","phosphogluconate dehydratase (NCBI)",0.0255382036873238,0.054201599202037,0.0544465851886539,"Condition5"
"7661",15971,"b1853",7023,1934676,1935545,"yebK","predicted DNA-binding transcriptional regulator (NCBI)",-0.427734203375006,0.165106483607417,0.134147465658417,"Condition1"
